
State: AL
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 40.69  -99.70 251450 LEXN1    NE CANADAY STEAM PLT               GOSPER                      2362      0.800      0.000      0.000      0.000      0.000      0.000      0.000      3.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.300      0.300      0.000      0.000
 40.48  -99.89 252690 ELWN1    NE ELWOOD 8 S                      GOSPER                      2400      0.800      0.000      0.000      0.000      0.000      0.000      0.000      2.500      0.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.200      0.300      0.000      0.000
 41.55  -98.53 253425 GREN1    NE GREELEY                         GREELEY                     2020      0.500      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.500      0.000      0.000
 41.40  -98.39 259382          NE WOLBACH                         GREELEY                     1870      1.000      0.200      0.000      0.000      0.000      0.000      0.000      0.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.800      0.000      0.000
 40.96  -98.31 253395 GRI      NE GRAND ISLAND CTR NE AP          HALL                        1840      0.700      0.000      0.000      0.000      0.000      0.000      0.100  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.300      0.400  -9999.000      0.000      0.000
 40.09  -99.21 253595          NE HARLAN CO LAKE                  HARLAN                      2000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      4.000  -9999.000  -9999.000  -9999.000
 40.13  -99.46 256365 ORNN1    NE ORLEANS 2 W                     HARLAN                      1960      3.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      4.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      5.000  -9999.000  -9999.000  -9999.000
 40.52 -101.03 253690 HAYN1    NE HAYES CENTER 1NW                HAYES                       3045      1.000      0.000      0.000      0.000      0.000      0.000      0.000      3.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000
 40.23 -100.83 252065 CBRN1    NE CULBERTSON                      HITCHCOCK                   2614      1.000      0.000      0.000      0.000      0.000      0.000      0.000      4.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.500      0.000      0.000      0.000
 40.15 -101.23 258255 STTN1    NE STRATTON                        HITCHCOCK                   2827  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      3.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.000      1.000  -9999.000  -9999.000
 40.17 -101.06 258628 TTNN1    NE TRENTON DAM                     HITCHCOCK                   2810      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000
 42.20  -98.75 251590 CHMN1    NE CHAMBERS                        HOLT                        2129  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      1.000      1.500      0.000      0.000
 42.05 -101.05 255700          NE MULLEN                          HOOKER                      3217  -9999.000      0.000  -9999.000      0.000      0.000      0.000  -9999.000      2.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000      0.700      0.000  -9999.000  -9999.000      0.300      1.500      0.600  -9999.000      0.000
 41.16  -98.60 252166          NE DANNEBROG 4NW                   HOWARD                      1969      1.000      1.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      2.000  -9999.000  -9999.000
 40.07  -97.17 252820 FRBN1    NE FAIRBURY 5S                     JEFFERSON                   1350      1.500      3.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      4.500      0.000      0.000      0.000
 40.35  -96.19 258465 TCMN1    NE TECUMSEH 1S                     JOHNSON                     1110      2.000      2.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      5.000      0.000      0.000      0.000
 40.52  -98.95 255565 MINN1    NE MINDEN                          KEARNEY                     2160      1.400      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.900      0.000      0.000      0.000
 41.21 -101.67 254455 KNGN1    NE KINGSLEY DAM                    KEITH                       3318      0.200  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      2.500      0.000      0.000      0.000  -9999.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      1.800  -9999.000  -9999.000      0.000
 41.01 -103.88 251361          NE BUSHNELL 15S                    KIMBALL                     5170      2.000      0.000      0.000      0.000      0.000      0.800      0.000      2.500      1.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.100      0.000      0.000      0.000      0.000      3.700      2.300      0.000      0.000
 41.25 -103.63 254440 KMBN1    NE KIMBALL 2NE                     KIMBALL                     4708      0.500      0.000      0.000      0.000      0.000      0.000      0.000      2.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.500      1.000      0.000      0.000
 42.59  -97.64 250945 BLON1    NE BLOOMFIELD                      KNOX                        1740      1.800      0.000      0.000      0.000      0.000      1.200  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.400  -9999.000      0.000      0.000      1.300      3.200  -9999.000      0.000
 42.74  -97.50 252037          NE CROFTON                         KNOX                        1400      3.000      0.000      0.000  -9999.000      0.000      0.900      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.700      0.400      0.000      0.000      0.600      3.000      0.400      0.000
 42.52  -98.27 256328          NE ORCHARD 12 N                    KNOX                        1720      2.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      2.000      2.300  -9999.000  -9999.000
 42.72  -98.22 258806          NE VERDEL 6SSE                     KNOX                        1350      1.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      1.500      2.000      0.000  -9999.000
 40.83  -96.76 254795 LNK      NE LINCOLN AP                      LANCASTER                   1170      3.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      4.100      1.800      0.200      0.000      0.000
 40.91  -96.86 255105 MALN1    NE MALCOLM                         LANCASTER                   1310  -9999.000      0.900  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      4.700      1.500      0.000  -9999.000
 40.97  -96.77 257055 RYMN1    NE RAYMOND 2NE                     LANCASTER                   1320      2.300      1.400  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      3.100      1.400      0.100  -9999.000
 41.11 -100.98 253810 HERN1    NE HERSHEY 5 SSE                   LINCOLN                     2952  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 41.06 -100.75 256075 NPLN1    NE NORTH PLATTE EXP FARM           LINCOLN                     3025      0.500      0.000      0.000      0.000      0.000      0.000      0.000      3.400      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      1.200      0.600  -9999.000  -9999.000
 41.12 -100.67 256065 LBF      NE NORTH PLATTE RGNL AP            LINCOLN                     2778      0.000      0.000      0.000      0.000      0.000      0.000      3.700      1.400      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.400      1.700      0.000      0.000      0.000
 40.84 -101.21 258920          NE WALLACE 2W                      LINCOLN                     3100  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.000      0.000      0.000      0.000
 40.76 -100.73 259115          NE WELLFLEET                       LINCOLN                     2816  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      6.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.000  -9999.000  -9999.000  -9999.000
